order_id,customer_name,customer_location,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,delivery_partner,payment_method,rating,review_text,review_date,discount_applied,restaurant_location
103733,Customer_1423,Abu Dhabi,Royal Dine,Fast Food,2023-09-06,34,47.91,Careem,Cash,1,Very fast delivery,2023-09-06,False,Abu Dhabi
103734,Customer_259,Ajman,Food Hub,Indian,2023-02-16,30,95.08,Careem,Wallet,3,Average,2023-02-17,True,Dubai
103735,Customer_1437,Dubai,Spice Kitchen,Chinese,2023-07-08,28,38.76,Talabat,Card,2,Food was cold,2023-07-08,True,Abu Dhabi
103736,Customer_1610,Abu Dhabi,Urban Bites,Arabic,2023-02-21,51,100.71,Deliveroo,Wallet,4,Poor,2023-02-22,False,Al Ain
103737,Customer_300,Dubai,Taste Corner,Italian,2023-03-12,18,76.7,Careem,Wallet,5,Poor,2023-03-15,False,Dubai
103738,Customer_334,Abu Dhabi,Food Hub,Chinese,2023-01-02,41,96.77,Deliveroo,Cash,3,Food was cold,2023-01-06,True,Dubai
103739,Customer_1394,Al Ain,Urban Bites,Italian,2023-07-10,16,86.25,Zomato,Wallet,4,Very fast delivery,2023-07-12,False,Abu Dhabi
103740,Customer_908,Al Ain,Taste Corner,Italian,2023-03-23,32,70.55,Talabat,Cash,3,Food was cold,2023-03-28,True,Sharjah
103741,Customer_1850,Abu Dhabi,Taste Corner,Fast Food,2023-08-28,38,113.49,Talabat,Cash,1,Poor,2023-08-30,True,Al Ain
103742,Customer_1592,Ajman,Taste Corner,Italian,2023-07-14,28,58.36,Talabat,Card,5,Excellent,2023-07-17,True,Al Ain
103743,Customer_539,Al Ain,Taste Corner,Chinese,2023-09-09,24,139.24,Zomato,Card,1,Poor,2023-09-09,True,Sharjah
103744,Customer_984,Abu Dhabi,Royal Dine,Arabic,2023-03-20,52,34.52,Careem,Wallet,3,Good,2023-03-23,False,Dubai
103745,Customer_1374,Sharjah,Royal Dine,Fast Food,2023-02-22,43,21.75,Careem,Wallet,4,Excellent,2023-02-26,True,Ajman
103746,Customer_1870,Sharjah,Spice Kitchen,Italian,2023-04-10,54,80.53,Careem,Card,5,Poor,2023-04-14,True,Sharjah
103747,Customer_1138,Ajman,Food Hub,Indian,2023-12-17,29,89.63,Deliveroo,Wallet,2,Average,2023-12-17,True,Sharjah
103748,Customer_48,Sharjah,Urban Bites,Chinese,2023-11-02,17,156.94,Deliveroo,Cash,1,Excellent,2023-11-07,False,Sharjah
103749,Customer_1395,Al Ain,Royal Dine,Italian,2023-10-19,54,41.6,Zomato,Cash,3,Excellent,2023-10-21,True,Al Ain
103750,Customer_171,Sharjah,Urban Bites,Chinese,2023-05-27,56,97.3,Deliveroo,Card,2,Food was cold,2023-05-28,True,Dubai
103751,Customer_1805,Abu Dhabi,Food Hub,Arabic,2023-07-03,34,26.55,Talabat,Cash,5,Poor,2023-07-05,True,Al Ain
103752,Customer_615,Sharjah,Spice Kitchen,Indian,2023-06-24,52,109.08,Deliveroo,Cash,5,Average,2023-06-25,False,Dubai
103753,Customer_1986,Al Ain,Food Hub,Fast Food,2023-08-05,48,71.15,Careem,Card,1,Good,2023-08-07,True,Sharjah
103754,Customer_1755,Sharjah,Food Hub,Arabic,2023-02-28,52,123.01,Talabat,Cash,1,Poor,2023-03-05,False,Sharjah
103755,Customer_533,Abu Dhabi,Taste Corner,Fast Food,2023-08-02,60,128.77,Talabat,Wallet,3,Excellent,2023-08-03,True,Al Ain
103756,Customer_218,Abu Dhabi,Taste Corner,Chinese,2023-10-05,52,185.42,Careem,Cash,3,Good,2023-10-07,True,Ajman
103757,Customer_109,Sharjah,Urban Bites,Chinese,2023-12-08,15,93.21,Careem,Cash,1,Good,2023-12-10,True,Ajman
103758,Customer_580,Abu Dhabi,Royal Dine,Chinese,2023-06-11,35,150.86,Zomato,Wallet,1,Poor,2023-06-14,True,Sharjah
103759,Customer_137,Sharjah,Taste Corner,Arabic,2023-02-19,47,56.38,Talabat,Cash,5,Food was cold,2023-02-24,True,Ajman
103760,Customer_267,Al Ain,Taste Corner,Chinese,2023-09-01,39,161.03,Deliveroo,Cash,3,Food was cold,2023-09-01,True,Dubai
103761,Customer_882,Al Ain,Spice Kitchen,Chinese,2023-12-10,35,162.77,Zomato,Wallet,5,Poor,2023-12-15,False,Al Ain
103762,Customer_882,Sharjah,Royal Dine,Chinese,2023-03-08,32,114.25,Deliveroo,Cash,3,Excellent,2023-03-12,True,Al Ain
103763,Customer_1538,Dubai,Spice Kitchen,Indian,2023-06-14,17,185.41,Careem,Wallet,3,Good,2023-06-19,False,Abu Dhabi
103764,Customer_1528,Al Ain,Taste Corner,Fast Food,2023-07-25,54,157.19,Talabat,Card,4,Average,2023-07-27,False,Al Ain
103765,Customer_769,Dubai,Urban Bites,Italian,2023-02-06,59,59.7,Deliveroo,Cash,5,Poor,2023-02-10,True,Ajman
103766,Customer_562,Sharjah,Spice Kitchen,Arabic,2023-02-23,41,74.17,Careem,Card,4,Excellent,2023-02-28,False,Ajman
103767,Customer_924,Sharjah,Royal Dine,Chinese,2023-06-08,50,41.33,Zomato,Cash,3,Poor,2023-06-10,False,Sharjah
103768,Customer_243,Ajman,Urban Bites,Indian,2023-02-15,31,104.91,Zomato,Wallet,5,Good,2023-02-15,False,Abu Dhabi
103769,Customer_1888,Dubai,Taste Corner,Indian,2023-11-20,58,145.72,Zomato,Card,2,Excellent,2023-11-21,True,Abu Dhabi
103770,Customer_708,Abu Dhabi,Royal Dine,Arabic,2023-11-02,20,42.94,Talabat,Wallet,3,Excellent,2023-11-05,True,Ajman
103771,Customer_147,Dubai,Taste Corner,Chinese,2023-04-14,25,89.17,Talabat,Wallet,4,Excellent,2023-04-18,True,Sharjah
103772,Customer_308,Al Ain,Spice Kitchen,Chinese,2023-07-25,17,199.22,Deliveroo,Card,5,Food was cold,2023-07-30,False,Abu Dhabi
103773,Customer_583,Sharjah,Food Hub,Italian,2023-05-25,20,41.01,Careem,Wallet,4,Food was cold,2023-05-26,True,Abu Dhabi
103774,Customer_1927,Sharjah,Urban Bites,Italian,2023-11-22,41,160.02,Deliveroo,Cash,5,Excellent,2023-11-26,True,Abu Dhabi
103775,Customer_255,Dubai,Royal Dine,Chinese,2023-12-29,29,128.24,Careem,Card,4,Poor,2024-01-03,True,Dubai
103776,Customer_1842,Al Ain,Taste Corner,Fast Food,2023-07-27,51,28.05,Careem,Card,3,Average,2023-07-28,True,Ajman
103777,Customer_1586,Abu Dhabi,Taste Corner,Arabic,2023-10-30,25,175.14,Careem,Wallet,1,Good,2023-10-30,True,Abu Dhabi
103778,Customer_852,Ajman,Taste Corner,Chinese,2023-12-07,41,52.82,Deliveroo,Cash,3,Poor,2023-12-12,True,Dubai
103779,Customer_658,Al Ain,Urban Bites,Indian,2023-11-09,39,117.11,Talabat,Cash,2,Average,2023-11-14,False,Al Ain
103780,Customer_1838,Ajman,Royal Dine,Italian,2023-06-23,60,130.16,Careem,Wallet,1,Poor,2023-06-25,True,Sharjah
103781,Customer_1284,Ajman,Urban Bites,Arabic,2023-11-12,22,171.66,Careem,Cash,1,Average,2023-11-14,False,Abu Dhabi
103782,Customer_1562,Abu Dhabi,Taste Corner,Indian,2023-06-05,45,141.31,Talabat,Wallet,1,Very fast delivery,2023-06-06,True,Dubai
103783,Customer_786,Ajman,Taste Corner,Arabic,2023-08-14,22,190.77,Zomato,Cash,4,Excellent,2023-08-18,False,Dubai
103784,Customer_1124,Al Ain,Taste Corner,Fast Food,2023-12-22,28,177.75,Careem,Wallet,4,Excellent,2023-12-26,True,Dubai
103785,Customer_1334,Sharjah,Spice Kitchen,Italian,2023-04-17,19,107.11,Deliveroo,Cash,5,Food was cold,2023-04-22,True,Abu Dhabi
103786,Customer_1178,Sharjah,Food Hub,Chinese,2023-03-24,17,82.46,Talabat,Wallet,4,Average,2023-03-27,False,Dubai
103787,Customer_852,Al Ain,Spice Kitchen,Chinese,2023-11-18,52,111.6,Zomato,Wallet,5,Food was cold,2023-11-21,True,Ajman
103788,Customer_1080,Dubai,Food Hub,Fast Food,2023-07-06,30,31.69,Zomato,Cash,2,Very fast delivery,2023-07-07,True,Abu Dhabi
103789,Customer_475,Sharjah,Spice Kitchen,Italian,2023-04-05,46,157.42,Deliveroo,Wallet,5,Average,2023-04-08,False,Abu Dhabi
103790,Customer_1913,Ajman,Food Hub,Chinese,2023-06-04,55,150.69,Deliveroo,Cash,5,Excellent,2023-06-07,True,Ajman
103791,Customer_922,Sharjah,Urban Bites,Indian,2023-08-27,22,173.19,Deliveroo,Card,5,Very fast delivery,2023-08-31,True,Abu Dhabi
103792,Customer_1064,Al Ain,Spice Kitchen,Indian,2023-10-06,31,120.8,Zomato,Cash,1,Good,2023-10-08,True,Ajman
103793,Customer_407,Sharjah,Spice Kitchen,Chinese,2023-04-09,31,25.0,Deliveroo,Card,2,Very fast delivery,2023-04-10,False,Dubai
103794,Customer_1356,Ajman,Spice Kitchen,Indian,2023-09-04,27,163.22,Deliveroo,Card,1,Very fast delivery,2023-09-04,False,Abu Dhabi
103795,Customer_644,Dubai,Taste Corner,Arabic,2023-11-02,23,109.02,Deliveroo,Card,2,Very fast delivery,2023-11-05,True,Abu Dhabi
103796,Customer_1610,Sharjah,Royal Dine,Chinese,2023-08-09,53,182.44,Zomato,Cash,3,Food was cold,2023-08-09,False,Ajman
103797,Customer_1465,Dubai,Food Hub,Italian,2023-04-21,60,104.18,Zomato,Card,5,Good,2023-04-25,True,Sharjah
103798,Customer_1247,Ajman,Urban Bites,Chinese,2023-12-31,45,40.73,Deliveroo,Card,5,Excellent,2024-01-01,False,Abu Dhabi
103799,Customer_1179,Al Ain,Royal Dine,Arabic,2023-08-09,17,113.5,Talabat,Wallet,4,Good,2023-08-09,True,Ajman
103800,Customer_53,Abu Dhabi,Urban Bites,Chinese,2023-02-07,51,110.69,Deliveroo,Wallet,3,Poor,2023-02-10,True,Ajman
103801,Customer_1818,Sharjah,Spice Kitchen,Italian,2023-07-21,32,139.12,Zomato,Cash,4,Poor,2023-07-24,False,Sharjah
103802,Customer_113,Dubai,Royal Dine,Fast Food,2023-08-06,58,99.06,Careem,Card,5,Average,2023-08-08,True,Sharjah
103803,Customer_1615,Ajman,Royal Dine,Indian,2023-03-31,54,178.28,Deliveroo,Cash,3,Food was cold,2023-04-05,True,Sharjah
103804,Customer_638,Ajman,Urban Bites,Indian,2023-09-07,50,41.62,Deliveroo,Cash,4,Food was cold,2023-09-09,False,Sharjah
103805,Customer_942,Sharjah,Spice Kitchen,Indian,2023-06-30,57,157.52,Careem,Card,4,Excellent,2023-07-05,False,Abu Dhabi
103806,Customer_731,Sharjah,Food Hub,Fast Food,2023-06-08,31,155.32,Talabat,Wallet,3,Average,2023-06-10,False,Dubai
103807,Customer_1577,Ajman,Food Hub,Arabic,2023-06-16,49,168.96,Deliveroo,Card,5,Average,2023-06-19,True,Abu Dhabi
103808,Customer_1271,Al Ain,Taste Corner,Indian,2023-10-30,52,156.61,Deliveroo,Cash,1,Excellent,2023-11-01,True,Ajman
103809,Customer_929,Abu Dhabi,Royal Dine,Indian,2023-07-05,44,163.29,Deliveroo,Wallet,2,Excellent,2023-07-08,True,Ajman
103810,Customer_829,Al Ain,Royal Dine,Italian,2023-05-18,30,45.75,Talabat,Wallet,2,Very fast delivery,2023-05-23,False,Al Ain
103811,Customer_471,Dubai,Taste Corner,Indian,2023-06-18,17,89.22,Talabat,Cash,1,Good,2023-06-20,True,Ajman
103812,Customer_496,Abu Dhabi,Food Hub,Chinese,2023-09-01,33,110.54,Deliveroo,Wallet,3,Excellent,2023-09-05,True,Abu Dhabi
103813,Customer_157,Al Ain,Food Hub,Fast Food,2023-11-30,28,36.8,Zomato,Wallet,5,Excellent,2023-12-02,True,Abu Dhabi
103814,Customer_464,Abu Dhabi,Taste Corner,Italian,2023-09-04,40,60.62,Zomato,Card,4,Good,2023-09-05,False,Dubai
103815,Customer_1596,Al Ain,Food Hub,Chinese,2023-12-24,32,190.79,Deliveroo,Wallet,4,Good,2023-12-25,False,Dubai
103816,Customer_1160,Dubai,Food Hub,Fast Food,2023-04-26,15,140.49,Careem,Cash,3,Excellent,2023-04-26,False,Sharjah
103817,Customer_1076,Al Ain,Royal Dine,Fast Food,2023-08-05,31,132.05,Careem,Wallet,4,Average,2023-08-10,True,Abu Dhabi
103818,Customer_1512,Sharjah,Royal Dine,Fast Food,2023-08-29,57,104.09,Talabat,Cash,1,Good,2023-08-30,False,Dubai
103819,Customer_1889,Abu Dhabi,Urban Bites,Fast Food,2023-01-12,40,59.9,Zomato,Wallet,4,Average,2023-01-15,True,Sharjah
103820,Customer_320,Sharjah,Food Hub,Indian,2023-06-26,48,87.7,Talabat,Wallet,1,Good,2023-06-28,True,Al Ain
103821,Customer_1443,Dubai,Urban Bites,Chinese,2023-10-03,58,28.08,Zomato,Card,3,Food was cold,2023-10-08,False,Dubai
103822,Customer_964,Al Ain,Food Hub,Italian,2023-06-14,24,69.83,Zomato,Cash,1,Poor,2023-06-17,False,Al Ain
103823,Customer_1267,Dubai,Taste Corner,Indian,2023-06-16,21,49.51,Deliveroo,Wallet,1,Very fast delivery,2023-06-18,True,Dubai
103824,Customer_179,Abu Dhabi,Taste Corner,Italian,2023-02-17,51,45.75,Careem,Wallet,4,Average,2023-02-20,True,Sharjah
103825,Customer_1899,Dubai,Spice Kitchen,Italian,2023-05-12,31,54.8,Talabat,Wallet,1,Food was cold,2023-05-13,True,Abu Dhabi
103826,Customer_1008,Sharjah,Food Hub,Arabic,2023-05-08,53,158.59,Talabat,Wallet,1,Poor,2023-05-12,False,Dubai
103827,Customer_1487,Sharjah,Urban Bites,Chinese,2023-08-29,23,71.59,Talabat,Cash,4,Poor,2023-08-31,False,Dubai
103828,Customer_766,Sharjah,Spice Kitchen,Arabic,2023-10-02,30,136.44,Talabat,Cash,3,Food was cold,2023-10-06,False,Abu Dhabi
103829,Customer_86,Ajman,Urban Bites,Chinese,2023-10-06,19,69.8,Careem,Wallet,2,Poor,2023-10-06,False,Abu Dhabi
103830,Customer_1804,Sharjah,Spice Kitchen,Italian,2023-01-16,19,155.74,Talabat,Cash,2,Excellent,2023-01-20,False,Abu Dhabi
103831,Customer_1848,Dubai,Taste Corner,Indian,2023-09-08,41,190.87,Careem,Wallet,3,Food was cold,2023-09-13,True,Sharjah
103832,Customer_1645,Al Ain,Taste Corner,Chinese,2023-07-23,47,131.33,Careem,Wallet,3,Food was cold,2023-07-27,False,Ajman
103833,Customer_1281,Abu Dhabi,Royal Dine,Arabic,2023-08-01,54,60.06,Deliveroo,Card,3,Excellent,2023-08-02,False,Al Ain
103834,Customer_1838,Al Ain,Urban Bites,Arabic,2023-04-14,42,40.66,Talabat,Wallet,1,Food was cold,2023-04-19,True,Ajman
103835,Customer_652,Sharjah,Spice Kitchen,Chinese,2023-01-23,52,86.93,Careem,Card,2,Food was cold,2023-01-23,False,Sharjah
103836,Customer_1624,Ajman,Spice Kitchen,Chinese,2023-05-24,25,100.49,Careem,Cash,1,Food was cold,2023-05-26,False,Ajman
103837,Customer_511,Ajman,Taste Corner,Arabic,2023-10-10,25,73.71,Careem,Card,2,Excellent,2023-10-10,False,Al Ain
103838,Customer_715,Abu Dhabi,Spice Kitchen,Italian,2023-11-24,35,89.17,Careem,Card,5,Very fast delivery,2023-11-25,True,Abu Dhabi
103839,Customer_401,Al Ain,Food Hub,Arabic,2023-02-11,60,105.83,Careem,Cash,5,Food was cold,2023-02-15,True,Ajman
103840,Customer_994,Al Ain,Royal Dine,Indian,2023-10-14,59,137.17,Deliveroo,Wallet,3,Food was cold,2023-10-16,True,Sharjah
103841,Customer_1228,Abu Dhabi,Royal Dine,Chinese,2023-06-18,17,141.33,Deliveroo,Card,3,Very fast delivery,2023-06-21,False,Ajman
103842,Customer_91,Sharjah,Urban Bites,Fast Food,2023-11-02,49,36.8,Zomato,Card,2,Good,2023-11-04,False,Al Ain
103843,Customer_1132,Sharjah,Urban Bites,Indian,2023-11-18,19,156.37,Careem,Cash,4,Average,2023-11-23,True,Al Ain
103844,Customer_1579,Al Ain,Taste Corner,Fast Food,2023-11-13,24,115.78,Deliveroo,Cash,5,Food was cold,2023-11-13,False,Ajman
103845,Customer_1132,Abu Dhabi,Spice Kitchen,Fast Food,2023-08-27,39,40.55,Talabat,Card,1,Excellent,2023-08-28,True,Ajman
103846,Customer_988,Al Ain,Royal Dine,Fast Food,2023-07-01,25,145.73,Zomato,Cash,3,Food was cold,2023-07-03,True,Ajman
103847,Customer_1189,Ajman,Taste Corner,Arabic,2023-11-02,48,90.53,Talabat,Card,3,Poor,2023-11-05,False,Dubai
103848,Customer_100,Sharjah,Royal Dine,Arabic,2023-04-23,28,73.37,Deliveroo,Wallet,1,Poor,2023-04-25,False,Ajman
103849,Customer_1410,Al Ain,Spice Kitchen,Fast Food,2023-09-17,44,20.29,Zomato,Cash,1,Poor,2023-09-19,False,Al Ain
103850,Customer_1302,Dubai,Spice Kitchen,Italian,2023-12-02,17,152.57,Careem,Wallet,3,Food was cold,2023-12-04,False,Ajman
103851,Customer_1692,Ajman,Spice Kitchen,Fast Food,2023-10-19,54,181.92,Careem,Wallet,5,Food was cold,2023-10-21,True,Sharjah
103852,Customer_1168,Al Ain,Urban Bites,Italian,2023-07-22,59,80.33,Zomato,Wallet,4,Poor,2023-07-25,True,Ajman
103853,Customer_1171,Abu Dhabi,Taste Corner,Chinese,2023-11-25,44,163.64,Zomato,Cash,1,Good,2023-11-28,False,Abu Dhabi
103854,Customer_255,Dubai,Spice Kitchen,Chinese,2023-11-04,23,178.77,Careem,Cash,3,Average,2023-11-07,False,Abu Dhabi
103855,Customer_922,Sharjah,Taste Corner,Arabic,2023-04-10,46,128.57,Careem,Card,5,Food was cold,2023-04-15,True,Al Ain
103856,Customer_1321,Dubai,Taste Corner,Indian,2023-01-07,25,67.21,Talabat,Card,2,Good,2023-01-07,True,Abu Dhabi
103857,Customer_1423,Dubai,Taste Corner,Indian,2023-11-12,59,38.86,Deliveroo,Cash,5,Good,2023-11-12,False,Al Ain
103858,Customer_1329,Dubai,Taste Corner,Fast Food,2023-05-28,39,137.76,Careem,Card,3,Good,2023-06-01,True,Abu Dhabi
103859,Customer_1996,Sharjah,Urban Bites,Arabic,2023-10-10,35,158.05,Talabat,Cash,1,Good,2023-10-15,True,Dubai
103860,Customer_244,Ajman,Taste Corner,Chinese,2023-08-30,48,67.04,Deliveroo,Wallet,1,Excellent,2023-09-01,True,Sharjah
103861,Customer_619,Dubai,Food Hub,Indian,2023-02-18,37,172.44,Deliveroo,Wallet,2,Good,2023-02-23,True,Ajman
103862,Customer_239,Ajman,Taste Corner,Italian,2023-07-26,15,107.66,Deliveroo,Wallet,4,Very fast delivery,2023-07-31,True,Ajman
103863,Customer_1801,Dubai,Urban Bites,Indian,2023-06-04,41,98.72,Zomato,Cash,3,Excellent,2023-06-08,False,Al Ain
103864,Customer_1374,Dubai,Food Hub,Italian,2023-10-05,20,49.25,Zomato,Card,5,Average,2023-10-10,True,Dubai
103865,Customer_1832,Dubai,Food Hub,Fast Food,2023-06-13,35,48.86,Careem,Cash,2,Average,2023-06-17,True,Ajman
103866,Customer_401,Dubai,Taste Corner,Arabic,2023-11-21,58,127.84,Deliveroo,Cash,1,Poor,2023-11-26,False,Sharjah
103867,Customer_997,Dubai,Royal Dine,Fast Food,2023-05-21,41,135.83,Deliveroo,Wallet,3,Very fast delivery,2023-05-22,False,Sharjah
103868,Customer_666,Al Ain,Taste Corner,Fast Food,2023-05-11,25,159.17,Talabat,Cash,2,Average,2023-05-12,True,Ajman
103869,Customer_1657,Sharjah,Spice Kitchen,Fast Food,2023-01-31,45,63.79,Talabat,Cash,1,Good,2023-02-04,True,Al Ain
103870,Customer_1793,Abu Dhabi,Royal Dine,Italian,2023-11-10,37,164.82,Talabat,Cash,2,Average,2023-11-10,True,Al Ain
103871,Customer_1254,Ajman,Spice Kitchen,Italian,2023-04-04,40,30.94,Careem,Wallet,4,Very fast delivery,2023-04-07,True,Dubai
103872,Customer_1741,Sharjah,Taste Corner,Indian,2023-07-08,30,159.37,Careem,Card,3,Food was cold,2023-07-10,False,Dubai
103873,Customer_1402,Al Ain,Spice Kitchen,Fast Food,2023-01-08,44,27.48,Talabat,Cash,4,Good,2023-01-09,True,Abu Dhabi
103874,Customer_77,Sharjah,Taste Corner,Italian,2023-07-11,15,30.98,Zomato,Card,5,Average,2023-07-15,False,Abu Dhabi
103875,Customer_663,Ajman,Spice Kitchen,Fast Food,2023-09-09,21,147.64,Talabat,Card,5,Poor,2023-09-12,False,Ajman
103876,Customer_356,Dubai,Taste Corner,Fast Food,2023-06-10,41,56.96,Careem,Cash,3,Excellent,2023-06-15,True,Sharjah
103877,Customer_1353,Al Ain,Food Hub,Fast Food,2023-05-17,25,149.59,Deliveroo,Card,3,Very fast delivery,2023-05-22,False,Al Ain
103878,Customer_914,Abu Dhabi,Food Hub,Chinese,2023-11-07,41,196.65,Zomato,Card,5,Very fast delivery,2023-11-08,False,Dubai
103879,Customer_1057,Dubai,Royal Dine,Chinese,2023-07-12,50,196.56,Deliveroo,Card,3,Excellent,2023-07-13,True,Abu Dhabi
103880,Customer_339,Al Ain,Taste Corner,Arabic,2023-08-17,56,171.57,Talabat,Wallet,5,Excellent,2023-08-20,False,Abu Dhabi
103881,Customer_1541,Ajman,Spice Kitchen,Fast Food,2023-12-28,39,177.84,Zomato,Cash,3,Good,2024-01-01,False,Al Ain
103882,Customer_976,Dubai,Taste Corner,Indian,2023-02-14,36,36.26,Careem,Wallet,3,Good,2023-02-15,False,Sharjah
103883,Customer_385,Sharjah,Food Hub,Fast Food,2023-07-18,37,184.07,Deliveroo,Wallet,1,Excellent,2023-07-19,False,Al Ain
103884,Customer_262,Abu Dhabi,Royal Dine,Chinese,2023-03-20,22,97.36,Zomato,Cash,5,Food was cold,2023-03-20,True,Sharjah
103885,Customer_906,Dubai,Food Hub,Chinese,2023-10-24,56,108.31,Careem,Cash,5,Average,2023-10-24,True,Sharjah
103886,Customer_1360,Ajman,Royal Dine,Arabic,2023-01-08,52,100.86,Careem,Cash,2,Poor,2023-01-12,True,Abu Dhabi
103887,Customer_872,Al Ain,Royal Dine,Arabic,2023-03-24,20,82.96,Zomato,Cash,3,Food was cold,2023-03-29,False,Abu Dhabi
103888,Customer_312,Ajman,Royal Dine,Indian,2023-10-14,38,48.25,Deliveroo,Card,3,Food was cold,2023-10-18,True,Abu Dhabi
103889,Customer_397,Al Ain,Taste Corner,Indian,2023-10-28,56,90.85,Deliveroo,Card,2,Excellent,2023-11-01,True,Al Ain
103890,Customer_1285,Sharjah,Urban Bites,Fast Food,2023-08-21,45,50.89,Careem,Card,5,Poor,2023-08-26,False,Sharjah
103891,Customer_881,Ajman,Urban Bites,Chinese,2023-08-27,15,174.18,Talabat,Card,5,Poor,2023-08-30,False,Sharjah
103892,Customer_951,Abu Dhabi,Spice Kitchen,Indian,2023-12-23,59,160.79,Talabat,Card,1,Average,2023-12-27,True,Al Ain
103893,Customer_1083,Abu Dhabi,Royal Dine,Fast Food,2023-11-09,48,191.8,Talabat,Cash,1,Food was cold,2023-11-11,False,Ajman
103894,Customer_968,Ajman,Food Hub,Arabic,2023-07-13,18,126.97,Deliveroo,Cash,3,Good,2023-07-18,False,Al Ain
103895,Customer_838,Abu Dhabi,Food Hub,Italian,2023-11-12,23,44.36,Careem,Wallet,2,Average,2023-11-12,False,Abu Dhabi
103896,Customer_158,Al Ain,Royal Dine,Arabic,2023-05-25,23,129.6,Careem,Card,3,Poor,2023-05-26,False,Dubai
103897,Customer_1979,Abu Dhabi,Food Hub,Italian,2023-06-27,41,165.62,Careem,Card,3,Good,2023-07-01,True,Abu Dhabi
103898,Customer_1964,Ajman,Spice Kitchen,Chinese,2023-01-02,20,118.06,Careem,Wallet,4,Food was cold,2023-01-02,False,Sharjah
103899,Customer_1556,Ajman,Spice Kitchen,Indian,2023-10-15,25,80.13,Careem,Card,3,Average,2023-10-18,True,Al Ain
103900,Customer_1417,Abu Dhabi,Taste Corner,Chinese,2023-09-04,33,149.71,Deliveroo,Wallet,1,Food was cold,2023-09-09,False,Ajman
103901,Customer_1582,Abu Dhabi,Food Hub,Indian,2023-07-09,18,41.81,Zomato,Card,4,Poor,2023-07-10,True,Al Ain
103902,Customer_947,Al Ain,Royal Dine,Indian,2023-09-06,46,168.68,Talabat,Card,5,Poor,2023-09-07,True,Sharjah
103903,Customer_1781,Ajman,Royal Dine,Indian,2023-07-09,55,112.48,Talabat,Card,1,Poor,2023-07-11,False,Sharjah
103904,Customer_1601,Ajman,Urban Bites,Fast Food,2023-01-07,20,146.55,Zomato,Cash,2,Good,2023-01-10,False,Abu Dhabi
103905,Customer_542,Ajman,Taste Corner,Indian,2023-04-06,46,159.05,Zomato,Wallet,3,Average,2023-04-10,False,Sharjah
103906,Customer_1860,Abu Dhabi,Royal Dine,Indian,2023-09-16,31,197.05,Careem,Cash,2,Good,2023-09-17,True,Abu Dhabi
103907,Customer_1766,Abu Dhabi,Urban Bites,Arabic,2023-07-03,57,133.17,Careem,Wallet,1,Average,2023-07-07,False,Sharjah
103908,Customer_63,Al Ain,Spice Kitchen,Fast Food,2023-10-24,17,74.58,Zomato,Cash,4,Excellent,2023-10-24,False,Dubai
103909,Customer_499,Al Ain,Food Hub,Chinese,2023-08-19,42,113.94,Deliveroo,Cash,2,Good,2023-08-19,False,Abu Dhabi
103910,Customer_1513,Al Ain,Urban Bites,Fast Food,2023-01-12,27,146.67,Deliveroo,Wallet,5,Food was cold,2023-01-14,False,Al Ain
103911,Customer_1229,Sharjah,Royal Dine,Italian,2023-12-31,45,67.77,Careem,Cash,4,Poor,2024-01-01,True,Dubai
103912,Customer_1453,Abu Dhabi,Urban Bites,Chinese,2023-04-26,26,111.01,Deliveroo,Wallet,3,Average,2023-04-26,False,Abu Dhabi
103913,Customer_228,Dubai,Spice Kitchen,Arabic,2023-07-06,28,90.36,Zomato,Cash,1,Good,2023-07-11,False,Sharjah
103914,Customer_707,Dubai,Food Hub,Arabic,2023-09-12,41,142.83,Zomato,Card,5,Very fast delivery,2023-09-14,True,Ajman
103915,Customer_663,Sharjah,Food Hub,Arabic,2023-12-01,44,64.8,Careem,Cash,5,Good,2023-12-02,True,Al Ain
103916,Customer_1888,Sharjah,Royal Dine,Fast Food,2023-07-26,45,39.87,Talabat,Cash,1,Average,2023-07-30,True,Dubai
103917,Customer_1400,Al Ain,Food Hub,Indian,2023-10-27,38,31.85,Zomato,Wallet,4,Average,2023-10-27,False,Ajman
103918,Customer_99,Dubai,Royal Dine,Italian,2023-06-16,31,117.09,Talabat,Cash,1,Food was cold,2023-06-17,True,Dubai
103919,Customer_1660,Dubai,Taste Corner,Italian,2023-12-26,30,101.78,Zomato,Cash,4,Excellent,2023-12-29,True,Al Ain
103920,Customer_1796,Sharjah,Taste Corner,Fast Food,2023-02-27,19,124.95,Talabat,Cash,5,Poor,2023-03-03,False,Dubai
103921,Customer_965,Al Ain,Royal Dine,Chinese,2023-09-06,36,199.03,Talabat,Card,2,Food was cold,2023-09-07,False,Sharjah
103922,Customer_1189,Al Ain,Food Hub,Arabic,2023-09-25,51,118.12,Zomato,Card,1,Very fast delivery,2023-09-25,True,Sharjah
103923,Customer_61,Ajman,Royal Dine,Italian,2023-03-01,40,33.33,Deliveroo,Card,4,Very fast delivery,2023-03-06,True,Ajman
103924,Customer_810,Sharjah,Urban Bites,Chinese,2023-04-26,45,109.89,Zomato,Card,3,Average,2023-04-26,False,Sharjah
103925,Customer_964,Ajman,Spice Kitchen,Chinese,2023-03-05,45,140.7,Careem,Wallet,5,Very fast delivery,2023-03-09,False,Al Ain
